_RAJ2000,_DEJ2000,recno,CName,Cluster,Inst,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,l_EWLi,EWLi,e_EWLi,f_EWLi,Gamma,e_Gamma,RV,e_RV,MembPA,MembPB,ID,Simbad,_RA,_DE
118.96191666666665,-60.4415,223,07555086-6026294,NGC2516,GIRAFFE,3967,333,4.81,0.26,-0.016,0.2, ,78.667,,0,0.829,,23.213,0.265,0.991,,223,Simbad,118.96191666666665,-60.44149999999999
118.96433333333331,-60.96708333333333,224,07555144-6058015,NGC2516,GIRAFFE,4025,135,4.48,0.09,0.281,0.04, ,56.8,,0,0.886,,23.2,0.277,0.99,,224,Simbad,118.96433333333331,-60.96708333333333
118.96641666666666,-61.22244444444444,225,07555194-6113208,NGC2516,GIRAFFE,4189,462,4.56,0.09,0.119,0.22, ,85.1,,0,0.892,,23.406,0.392,0.992,,225,Simbad,118.96641666666665,-61.222444444444434
118.9674583333333,-60.901,226,07555219-6054036,NGC2516,GIRAFFE,3845,628,4.86,0.28,0.042,0.19, ,130.3,,0,0.794,,24.492,1.169,0.988,,226,Simbad,118.96745833333331,-60.90099999999999
118.97029166666667,-60.41477777777778,227,07555287-6024532,NGC2516,GIRAFFE,4460,367,4.48,0.2,-0.047,0.13, ,53.067,,0,0.947,,24.233,0.243,0.992,,227,Simbad,118.97029166666665,-60.41477777777777
118.98208333333332,-60.694333333333326,229,07555570-6041396,NGC2516,GIRAFFE,5820,64,4.44,0.23,-0.223,0.18, ,120.6,,0,0.992,,23.164,0.242,0.99,,229,Simbad,118.98208333333332,-60.694333333333326
118.98954166666665,-60.695499999999996,233,07555749-6041438,NGC2516,GIRAFFE,3601,200,4.42,0.16,-0.046,0.13, ,171.7,,0,0.815,,23.605,0.421,0.992,,233,Simbad,118.98954166666665,-60.695499999999996
118.99325,-60.88477777777778,235,07555838-6053052,NGC2516,GIRAFFE,5095,103,4.6,0.46,-0.049,0.16, ,149.0,,0,0.978,,23.806,0.25,0.993,,235,Simbad,118.99324999999999,-60.88477777777777
118.99349999999997,-60.936833333333325,236,07555844-6056126,NGC2516,GIRAFFE,4563,289,4.62,0.2,-0.036,0.14, ,34.6,,0,0.948,,23.475,0.243,0.992,,236,Simbad,118.99349999999998,-60.936833333333325
118.99416666666667,-60.39672222222222,237,07555860-6023482,NGC2516,GIRAFFE,3576,23,4.54,0.18,-0.435,, ,49.5,,0,0.803,,23.817,0.463,0.992,,237,Simbad,118.99416666666666,-60.396722222222216
118.99641666666663,-60.845611111111104,238,07555914-6050442,NGC2516,GIRAFFE,4583,456,4.47,0.12,0.117,0.19, ,207.0,,0,0.946,,23.179,0.242,0.99,,238,Simbad,118.99641666666665,-60.845611111111104
119.00416666666666,-60.62338888888888,239,07560100-6037242,NGC2516,GIRAFFE,5115,96,4.49,0.48,0.012,0.12, ,101.5,,0,0.981,,24.416,0.245,0.991,,239,Simbad,119.00416666666665,-60.62338888888888
119.00520833333331,-60.95744444444445,240,07560125-6057268,NGC2516,GIRAFFE,6050,206,4.1,0.11,-0.433,0.42, ,136.6,,0,0.999,,23.703,0.266,0.993,,240,Simbad,119.00520833333331,-60.957444444444434
119.00725,-60.62744444444444,241,07560174-6037388,NGC2516,GIRAFFE,3724,255,4.6,0.14,-0.046,0.12, ,117.2,,0,0.807,,22.98,0.43,0.988,,241,Simbad,119.00724999999998,-60.627444444444436
119.00799999999998,-61.150638888888885,244,07560192-6109023,NGC2516,GIRAFFE,3781,288,4.61,0.13,-0.076,0.17, ,101.8,,0,0.801,,23.612,0.955,0.992,,244,Simbad,119.00799999999998,-61.15063888888888
119.00929166666666,-60.34736111111111,245,07560223-6020505,NGC2516,GIRAFFE,4253,470,4.26,0.32,0.119,0.22, ,150.833,,0,0.925,,23.513,0.305,0.992,,245,Simbad,119.00929166666666,-60.347361111111105
119.00941666666667,-60.64608333333333,246,07560226-6038459,NGC2516,GIRAFFE,5565,91,4.47,0.39,0.043,0.15, ,168.45,,0,0.991,,23.741,0.245,0.993,,246,Simbad,119.00941666666665,-60.64608333333332
119.02445833333333,-60.9263611111111,251,07560587-6055349,NGC2516,GIRAFFE,3623,140,4.57,0.14,-0.026,0.14, ,142.7,,0,0.801,,25.93,0.394,0.936,,251,Simbad,119.02445833333331,-60.926361111111106
119.03391666666664,-60.63325,253,07560814-6037597,NGC2516,GIRAFFE,5175,143,4.49,0.37,-0.058,0.15, ,168.2,,0,0.981,,25.373,0.248,0.968,,253,Simbad,119.03391666666666,-60.63324999999999
119.03629166666664,-60.75738888888888,254,07560871-6045266,NGC2516,GIRAFFE,4201,385,4.52,0.11,0.127,0.21, ,18.2,,0,0.904,,23.969,0.248,0.993,,254,Simbad,119.03629166666666,-60.75738888888888
119.03687499999998,-60.82683333333333,255,07560885-6049366,NGC2516,GIRAFFE,4001,312,4.59,0.1,0.002,0.2, ,55.9,,0,0.859,,21.939,0.275,0.942,,255,Simbad,119.03687499999998,-60.826833333333326
119.0385,-60.79333333333332,256,07560924-6047360,NGC2516,GIRAFFE,3528,126,4.58,0.13,-0.086,0.13, ,155.3,,0,0.8,,22.559,0.61,0.981,,256,Simbad,119.03849999999998,-60.79333333333332
119.04341666666664,-61.086999999999996,257,07561042-6105132,NGC2516,GIRAFFE,3607,19,4.51,0.17,-0.384,, ,182.0,,0,0.807,,23.007,0.515,0.989,,257,Simbad,119.04341666666664,-61.08699999999999
119.04374999999999,-60.90416666666667,258,07561050-6054150,NGC2516,GIRAFFE,3930,314,4.76,0.21,0.024,0.19, ,76.5,,0,0.841,,23.529,0.276,0.993,,258,Simbad,119.04374999999999,-60.90416666666666
119.04704166666666,-60.84944444444445,259,07561129-6050580,NGC2516,GIRAFFE,4520,320,4.39,0.41,-0.082,0.16, ,265.667,,0,0.964,,23.542,0.244,0.993,,259,Simbad,119.04704166666666,-60.84944444444444
119.05529166666666,-61.135027777777786,263,07561327-6108061,NGC2516,GIRAFFE,4711,270,4.75,0.32,0.058,0.15, ,75.0,,0,0.956,,23.154,0.247,0.99,,263,Simbad,119.05529166666665,-61.13502777777777
119.05583333333331,-60.98530555555556,264,07561340-6059071,NGC2516,GIRAFFE,5154,133,4.4,0.41,0.017,0.12, ,118.833,,0,0.984,,23.741,0.254,0.993,,264,Simbad,119.05583333333331,-60.98530555555555
119.05829166666666,-61.18636111111111,265,07561399-6111109,NGC2516,GIRAFFE,4395,362,4.75,0.21,0.105,0.19, ,30.733,,0,0.921,,23.028,0.317,0.988,,265,Simbad,119.05829166666665,-61.186361111111104
119.05929166666667,-60.971,266,07561423-6058156,NGC2516,GIRAFFE,4090,284,4.92,0.42,-0.134,0.21, ,33.633,,0,0.87,,25.393,0.256,0.966,,266,Simbad,119.05929166666665,-60.97099999999999
119.06033333333335,-60.908722222222224,268,07561448-6054314,NGC2516,GIRAFFE,3960,427,4.52,0.11,0.076,0.29, ,40.3,,0,0.852,,21.379,0.45,0.902,,268,Simbad,119.06033333333332,-60.90872222222222
119.06212499999998,-60.64669444444444,269,07561491-6038481,NGC2516,GIRAFFE,3602,19,4.45,0.16,-1.256,, ,131.1,,0,0.812,,24.587,0.431,0.99,,269,Simbad,119.06212499999998,-60.646694444444435
119.06337499999998,-60.39074999999998,270,07561521-6023267,NGC2516,GIRAFFE,3398,36,4.93,0.22,0.384,, ,182.6,,0,0.787,,25.99,1.435,0.968,,270,Simbad,119.06337499999998,-60.39074999999999
119.06433333333334,-60.885666666666665,272,07561544-6053084,NGC2516,GIRAFFE,3873,205,4.68,0.14,-0.006,0.2, ,134.3,,0,0.817,,22.859,0.392,0.986,,272,Simbad,119.06433333333332,-60.88566666666666
119.06483333333333,-60.78899999999999,273,07561556-6047204,NGC2516,GIRAFFE,3972,241,4.77,0.23,-0.011,0.19, ,48.5,,0,0.839,,23.3,0.267,0.991,,273,Simbad,119.06483333333331,-60.788999999999994
119.07112499999997,-60.37188888888888,274,07561707-6022188,NGC2516,GIRAFFE,4197,484,4.34,0.27,0.152,0.23, ,42.9,,0,0.923,,24.739,0.265,0.987,,274,Simbad,119.07112499999998,-60.37188888888888
119.07895833333332,-60.94819444444443,276,07561895-6056535,NGC2516,GIRAFFE,6269,151,4.33,0.26,-0.029,0.12, ,98.033,,0,0.996,,24.28,0.243,0.992,,276,Simbad,119.07895833333332,-60.94819444444444
119.09166666666664,-60.94277777777778,278,07562200-6056340,NGC2516,GIRAFFE,5568,59,4.26,0.38,-0.367,0.27, ,147.3,,0,0.997,,21.681,0.249,0.927,,278,Simbad,119.09166666666665,-60.94277777777777
119.09466666666668,-60.86175000000001,279,07562272-6051423,NGC2516,GIRAFFE,6690,513,3.98,0.09,0.098,0.2, ,33.3,,0,1.01,,24.618,0.254,0.989,,279,Simbad,119.09466666666665,-60.861749999999994
119.10391666666663,-61.36091666666666,283,07562494-6121393,NGC2516,GIRAFFE,5049,238,3.93,0.55,-0.318,0.2, ,,,0,,,23.263,2.397,0.988,,283,Simbad,119.10391666666665,-61.36091666666666
119.10654166666666,-61.043833333333325,285,07562557-6102378,NGC2516,GIRAFFE,3733,226,4.65,0.12,-0.016,0.13, ,133.4,,0,0.805,,23.308,0.322,0.992,,285,Simbad,119.10654166666666,-61.043833333333325
119.10995833333334,-60.57347222222222,286,07562639-6034245,NGC2516,GIRAFFE,3827,0,4.064,,-1.343,, ,292.7,,0,,,23.368,1.809,0.988,,286,Simbad,119.10995833333332,-60.573472222222215
119.10999999999997,-60.35397222222222,287,07562640-6021143,NGC2516,GIRAFFE,3615,25,4.8,0.2,0.139,, ,69.6,,0,0.781,,23.555,0.576,0.991,,287,Simbad,119.10999999999999,-60.35397222222221
119.12325,-60.87013888888888,288,07562958-6052125,NGC2516,GIRAFFE,3586,124,4.75,0.14,-0.056,0.13, ,172.7,,0,0.785,,23.24,0.507,0.991,,288,Simbad,119.12324999999998,-60.87013888888888
119.12408333333333,-61.0,289,07562978-6100000,NGC2516,GIRAFFE,3815,220,4.81,0.2,-0.032,0.28, ,84.8,,0,0.804,,23.252,0.31,0.991,,289,Simbad,119.12408333333332,-60.99999999999999
119.12612499999999,-60.69361111111111,290,07563027-6041370,NGC2516,GIRAFFE,3617,142,4.88,0.15,-0.056,0.12, ,157.9,,0,0.772,,22.181,0.362,0.964,,290,Simbad,119.12612499999999,-60.6936111111111
119.13087499999999,-60.99252777777777,293,07563141-6059331,NGC2516,GIRAFFE,3878,243,4.6,0.1,-0.056,0.16, ,49.5,,0,0.817,,23.401,0.287,0.992,,293,Simbad,119.13087499999999,-60.99252777777777
119.13312499999998,-60.46816666666667,294,07563195-6028054,NGC2516,GIRAFFE,6319,178,4.38,0.36,-0.087,0.12, ,87.467,,0,0.998,,23.126,0.241,0.989,,294,Simbad,119.13312499999998,-60.46816666666666
119.135125,-60.40219444444445,295,07563243-6024079,NGC2516,GIRAFFE,4153,275,4.7,0.15,-0.039,0.15, ,41.1,,0,0.884,,25.331,0.252,0.968,,295,Simbad,119.13512499999999,-60.40219444444444
119.1419583333333,-60.65166666666666,298,07563407-6039060,NGC2516,GIRAFFE,5908,135,4.43,0.32,-0.132,0.18, ,123.0,,0,0.996,,22.198,0.241,0.96,,298,Simbad,119.14195833333332,-60.65166666666666
119.14208333333332,-60.50327777777776,299,07563410-6030118,NGC2516,GIRAFFE,3794,278,4.49,0.2,-0.026,0.14, ,127.0,,0,0.83,,23.123,0.28,0.99,,299,Simbad,119.14208333333332,-60.50327777777777
119.15383333333331,-61.11524999999999,303,07563692-6106549,NGC2516,GIRAFFE,3904,241,4.33,0.27,-0.045,0.24, ,93.3,,0,0.856,,21.831,0.327,0.936,,303,Simbad,119.15383333333332,-61.11524999999999
119.16270833333331,-61.06294444444445,304,07563905-6103466,NGC2516,GIRAFFE,3940,350,4.61,0.1,0.002,0.2, ,112.9,,0,0.843,,22.242,0.3,0.963,,304,Simbad,119.16270833333331,-61.06294444444443
119.163,-61.112944444444445,305,07563912-6106466,NGC2516,GIRAFFE,3562,26,4.62,0.2,-1.249,, ,150.9,,0,0.795,,22.946,0.641,0.988,,305,Simbad,119.16299999999998,-61.11294444444444
119.19195833333332,-60.403666666666666,312,07564607-6024132,NGC2516,GIRAFFE,3893,207,4.47,0.15,0.004,0.19, ,136.8,,0,0.847,,23.79,0.39,0.993,,312,Simbad,119.19195833333332,-60.40366666666666
119.19429166666666,-60.690916666666666,313,07564663-6041273,NGC2516,GIRAFFE,3586,140,4.84,0.17,-0.076,0.14, ,98.1,,0,0.781,,23.293,0.351,0.991,,313,Simbad,119.19429166666666,-60.69091666666666
119.19620833333333,-60.722916666666656,314,07564709-6043225,NGC2516,GIRAFFE,4247,398,4.5,0.33,-0.037,0.12, ,125.467,,0,0.926,,23.025,0.246,0.988,,314,Simbad,119.19620833333332,-60.722916666666656
119.1967083333333,-61.02322222222222,315,07564721-6101236,NGC2516,GIRAFFE,3575,23,4.54,0.18,0.312,, ,43.8,,0,0.802,,23.037,0.585,0.989,,315,Simbad,119.19670833333332,-61.023222222222216
119.20070833333331,-60.77530555555555,317,07564817-6046311,NGC2516,GIRAFFE,4201,367,4.2,0.4,0.085,0.2, ,157.5,,0,0.939,,25.0,0.241,0.982,,317,Simbad,119.20070833333332,-60.77530555555555
119.20104166666667,-60.85238888888889,318,07564825-6051086,NGC2516,GIRAFFE,3727,219,4.66,0.11,-0.016,0.11, ,98.0,,0,0.802,,21.44,0.432,0.903,,318,Simbad,119.20104166666665,-60.85238888888888
119.20562499999997,-60.99797222222221,320,07564935-6059527,NGC2516,GIRAFFE,6340,163,4.09,0.17,-0.239,0.12, ,17.2,,0,1.004,,26.185,0.242,0.917,,320,Simbad,119.20562499999998,-60.99797222222222
119.20833333333331,-60.66272222222221,322,07565000-6039458,NGC2516,GIRAFFE,5282,157,4.54,0.41,0.005,0.15, ,129.25,,0,0.983,,23.418,0.247,0.992,,322,Simbad,119.20833333333331,-60.662722222222214
119.22533333333334,-60.83488888888889,328,07565408-6050056,NGC2516,GIRAFFE,4802,237,4.56,0.22,-0.063,0.15, ,161.533,,0,0.967,,23.303,0.242,0.991,,328,Simbad,119.22533333333332,-60.834888888888884
119.22999999999999,-60.969944444444444,330,07565520-6058118,NGC2516,GIRAFFE,3965,341,4.57,0.09,0.028,0.27, ,81.833,,0,0.851,,22.289,0.314,0.965,,330,Simbad,119.22999999999999,-60.96994444444444
119.2333333333333,-60.32844444444443,332,07565600-6019424,NGC2516,GIRAFFE,5191,61,4.48,0.44,0.097,0.13, ,171.35,,0,0.981,,24.752,0.244,0.987,,332,Simbad,119.23333333333332,-60.328444444444436
119.23941666666664,-60.2988611111111,335,07565746-6017559,NGC2516,GIRAFFE,6172,131,4.18,0.11,-0.334,0.37, ,121.3,,0,0.997,,25.27,0.246,0.972,,335,Simbad,119.23941666666666,-60.2988611111111
119.24816666666666,-60.83241666666666,336,07565956-6049567,NGC2516,GIRAFFE,4110,475,4.25,0.38,0.132,0.26, ,90.7,,0,0.909,,24.49,0.362,0.99,,336,Simbad,119.24816666666665,-60.83241666666666
119.24941666666665,-61.10894444444444,337,07565986-6106322,NGC2516,GIRAFFE,3970,390,4.47,0.14,-0.067,0.22, ,70.8,,0,0.851,,24.198,0.349,0.993,,337,Simbad,119.24941666666665,-61.10894444444444
119.25399999999998,-60.74227777777777,339,07570096-6044322,NGC2516,GIRAFFE,3517,28,4.36,0.19,0.255,, ,153.3,,0,0.822,,24.264,0.58,0.991,,339,Simbad,119.25399999999999,-60.74227777777777
119.25533333333331,-60.86836111111111,341,07570128-6052061,NGC2516,GIRAFFE,4080,273,4.74,0.25,0.021,0.19, ,127.25,,0,0.867,,23.597,0.263,0.993,,341,Simbad,119.25533333333331,-60.868361111111106
119.25533333333331,-61.01947222222222,342,07570128-6101101,NGC2516,GIRAFFE,3540,27,4.48,0.19,0.455,, ,149.9,,0,0.81,,24.441,0.482,0.991,,342,Simbad,119.25533333333331,-61.01947222222221
119.25558333333333,-60.703777777777766,343,07570134-6042136,NGC2516,GIRAFFE,4536,307,4.63,0.17,-0.005,0.13, ,27.8,,0,0.942,,23.951,0.245,0.993,,343,Simbad,119.25558333333332,-60.70377777777777
119.25666666666666,-61.05236111111112,345,07570160-6103085,NGC2516,GIRAFFE,5833,105,4.32,0.28,-0.22,0.23, ,122.933,,0,0.998,,22.373,0.243,0.97,,345,Simbad,119.25666666666665,-61.052361111111104
119.25999999999999,-61.03469444444443,346,07570240-6102049,NGC2516,GIRAFFE,6500,234,4.51,0.53,-0.105,0.13, ,42.2,,0,0.999,,25.238,0.246,0.974,,346,Simbad,119.25999999999999,-61.03469444444443
119.26045833333335,-60.799083333333336,347,07570251-6047567,NGC2516,GIRAFFE,4235,348,4.85,0.29,-0.099,0.16, ,35.6,,0,0.887,,24.181,0.252,0.993,,347,Simbad,119.26045833333332,-60.79908333333333
119.27920833333332,-61.035583333333335,353,07570701-6102081,NGC2516,GIRAFFE,3852,260,4.54,0.14,-0.026,0.12, ,83.1,,0,0.818,,23.958,0.451,0.993,,353,Simbad,119.27920833333332,-61.03558333333333
119.28691666666666,-61.112833333333334,355,07570886-6106462,NGC2516,GIRAFFE,4782,237,4.5,0.36,0.031,0.13, ,87.833,,0,0.972,,23.294,0.242,0.991,,355,Simbad,119.28691666666666,-61.11283333333333
119.28716666666665,-61.4885,356,07570892-6129186,NGC2516,GIRAFFE,4862,0,2.492,,-0.469,, ,,,0,,,23.282,1.014,0.99,,356,Simbad,119.28716666666665,-61.488499999999995
119.28908333333332,-60.80075,357,07570938-6048027,NGC2516,GIRAFFE,6293,184,4.48,0.48,-0.145,0.13, ,96.367,,0,0.999,,23.63,0.244,0.993,,357,Simbad,119.28908333333332,-60.800749999999994
119.28999999999998,-60.935194444444434,358,07570960-6056067,NGC2516,GIRAFFE,3845,385,4.58,0.1,-0.076,0.17, ,125.1,,0,0.815,,23.751,0.403,0.993,,358,Simbad,119.28999999999998,-60.935194444444434
119.29041666666667,-60.53705555555553,359,07570970-6032134,NGC2516,GIRAFFE,3977,376,4.86,0.22,-0.516,0.36, ,72.2,,0,0.816,,23.783,0.284,0.993,,359,Simbad,119.29041666666666,-60.53705555555555
119.29158333333334,-60.73619444444444,361,07570998-6044103,NGC2516,GIRAFFE,5838,140,4.39,0.32,-0.253,0.23, ,143.7,,0,0.997,,24.632,0.242,0.989,,361,Simbad,119.29158333333332,-60.736194444444436
119.293125,-61.020388888888895,363,07571035-6101134,NGC2516,GIRAFFE,3564,24,4.79,0.19,0.32,, ,210.9,,0,0.78,,21.93,1.017,0.967,,363,Simbad,119.29312499999999,-61.02038888888888
119.294375,-61.187777777777775,365,07571065-6111160,NGC2516,GIRAFFE,4106,401,4.38,0.2,0.11,0.21, ,121.6,,0,0.902,,23.138,0.255,0.99,,365,Simbad,119.29437499999999,-61.18777777777777
119.29508333333334,-60.818527777777774,366,07571082-6049067,NGC2516,GIRAFFE,3668,186,4.6,0.16,-0.026,0.14, ,124.0,,0,0.806,,23.804,0.473,0.993,,366,Simbad,119.29508333333332,-60.81852777777777
119.29516666666663,-60.847249999999995,367,07571084-6050501,NGC2516,GIRAFFE,6069,204,4.33,0.19,-0.192,0.21, ,129.233,,0,0.999,,23.995,0.242,0.993,,367,Simbad,119.29516666666665,-60.847249999999995
119.29629166666665,-60.80433333333333,369,07571111-6048156,NGC2516,GIRAFFE,5085,96,4.5,0.5,0.032,0.12, ,171.9,,0,0.983,,24.039,0.244,0.993,,369,Simbad,119.29629166666665,-60.804333333333325
119.30062499999998,-60.5525,370,07571215-6033090,NGC2516,GIRAFFE,4752,605,4.02,0.07,0.164,0.2, ,245.733,,0,0.98,,23.154,0.285,0.99,,370,Simbad,119.30062499999998,-60.552499999999995
119.30224999999997,-61.03694444444445,371,07571254-6102130,NGC2516,GIRAFFE,3612,20,4.73,0.18,-0.788,, ,141.0,,0,0.786,,23.499,0.516,0.992,,371,Simbad,119.30224999999999,-61.03694444444444
119.30416666666665,-60.921083333333335,372,07571300-6055159,NGC2516,GIRAFFE,3601,16,4.73,0.14,-0.827,, ,192.2,,0,0.786,,23.194,0.414,0.991,,372,Simbad,119.30416666666665,-60.92108333333333
119.31141666666663,-60.69494444444444,374,07571474-6041418,NGC2516,GIRAFFE,5072,101,4.57,0.39,0.126,0.16, ,135.5,,0,0.977,,24.853,0.243,0.985,,374,Simbad,119.31141666666664,-60.69494444444444
119.31416666666665,-60.64816666666667,376,07571540-6038534,NGC2516,GIRAFFE,4674,404,4.35,0.22,0.119,0.19, ,259.1,,0,0.96,,24.204,0.243,0.993,,376,Simbad,119.31416666666665,-60.64816666666666
119.31637499999998,-60.690805555555556,377,07571593-6041269,NGC2516,GIRAFFE,4201,278,4.91,0.32,-0.187,0.2, ,28.3,,0,0.877,,22.963,0.319,0.987,,377,Simbad,119.31637499999998,-60.69080555555555
119.31779166666665,-60.7871111111111,378,07571627-6047136,NGC2516,GIRAFFE,6511,210,4.41,0.39,-0.118,0.12, ,52.5,,0,1.002,,25.663,0.242,0.953,,378,Simbad,119.31779166666665,-60.7871111111111
119.31829166666667,-61.12952777777777,379,07571639-6107463,NGC2516,GIRAFFE,4276,375,4.89,0.25,-0.089,0.14, ,44.5,,0,0.886,,23.701,0.26,0.993,,379,Simbad,119.31829166666665,-61.12952777777777
119.33379166666666,-61.12058333333333,381,07572011-6107141,NGC2516,GIRAFFE,5990,194,4.38,0.23,-0.108,0.23, ,82.75,,0,0.998,,23.562,0.244,0.993,,381,Simbad,119.33379166666666,-61.12058333333333
119.34333333333333,-61.11872222222221,384,07572240-6107074,NGC2516,GIRAFFE,4352,321,4.54,0.21,-0.054,0.15, ,37.9,,0,0.934,,22.523,0.247,0.976,,384,Simbad,119.34333333333332,-61.11872222222222
119.34708333333333,-60.93111111111111,385,07572330-6055520,NGC2516,GIRAFFE,6924,24,2.501,,0.124,0.02, ,2.6,,0,,,23.857,0.267,0.991,,385,Simbad,119.34708333333332,-60.9311111111111
119.35133333333332,-61.29152777777778,387,07572432-6117295,NGC2516,GIRAFFE,3550,27,5.13,0.2,-0.987,, ,182.2,,0,0.75,,23.412,0.9,0.99,,387,Simbad,119.35133333333332,-61.29152777777777
119.35508333333333,-60.77980555555554,389,07572522-6046473,NGC2516,GIRAFFE,5988,173,4.55,0.31,-0.142,0.16, ,116.5,,0,0.993,,23.434,0.242,0.992,,389,Simbad,119.35508333333331,-60.77980555555555
119.35870833333331,-60.76113888888887,392,07572609-6045401,NGC2516,GIRAFFE,4382,426,4.36,0.22,0.083,0.19, ,100.667,,0,0.94,,24.336,0.249,0.992,,392,Simbad,119.35870833333331,-60.76113888888888
119.36075,-60.70277777777777,394,07572658-6042100,NGC2516,GIRAFFE,3506,26,4.66,0.17,0.11,, ,184.5,,0,0.796,,22.342,0.475,0.973,,394,Simbad,119.36074999999998,-60.70277777777777
119.36141666666666,-60.93041666666667,395,07572674-6055495,NGC2516,GIRAFFE,4309,420,4.67,0.21,-0.135,0.14, ,32.267,,0,0.914,,23.282,0.251,0.991,,395,Simbad,119.36141666666666,-60.93041666666666
119.37841666666665,-60.789111111111104,399,07573082-6047208,NGC2516,GIRAFFE,3949,353,4.43,0.17,-0.059,0.21, ,81.8,,0,0.862,,25.464,0.286,0.962,,399,Simbad,119.37841666666665,-60.789111111111104
119.37891666666664,-60.64038888888888,400,07573094-6038254,NGC2516,GIRAFFE,3676,23,4.82,0.19,0.166,, ,114.0,,0,0.791,,23.952,0.481,0.993,,400,Simbad,119.37891666666665,-60.64038888888888
119.38137499999999,-60.702999999999996,402,07573153-6042108,NGC2516,GIRAFFE,5211,112,4.47,0.46,0.015,0.13, ,197.65,,0,0.986,,24.238,0.243,0.992,,402,Simbad,119.38137499999999,-60.70299999999999
119.38658333333333,-60.56022222222222,403,07573278-6033368,NGC2516,GIRAFFE,3601,19,4.54,0.16,-0.211,, ,150.5,,0,0.803,,26.483,1.804,0.932,,403,Simbad,119.38658333333332,-60.560222222222215
119.38912499999998,-60.54649999999999,404,07573339-6032474,NGC2516,GIRAFFE,3433,33,4.63,0.2,-0.006,, ,151.2,,0,0.808,,22.147,0.614,0.969,,404,Simbad,119.38912499999998,-60.546499999999995
119.38974999999998,-60.84461111111111,405,07573354-6050406,NGC2516,GIRAFFE,3573,21,4.93,0.17,0.314,, ,177.9,,0,0.766,,25.71,3.341,0.973,,405,Simbad,119.38974999999998,-60.84461111111111
119.39291666666666,-60.39116666666666,407,07573430-6023282,NGC2516,GIRAFFE,4452,491,4.33,0.22,0.116,0.19, ,200.6,,0,0.956,,24.274,0.247,0.992,,407,Simbad,119.39291666666665,-60.391166666666656
119.40141666666666,-61.35813888888888,409,07573634-6121293,NGC2516,GIRAFFE,3970,280,4.78,0.24,-0.016,0.2, ,29.7,,0,0.849,,23.196,0.298,0.99,,409,Simbad,119.40141666666665,-61.35813888888888
119.41312499999997,-61.03597222222222,418,07573915-6102095,NGC2516,GIRAFFE,6084,198,4.13,0.07,-0.297,0.35, ,75.0,,0,1.001,,24.254,0.243,0.992,,418,Simbad,119.41312499999998,-61.03597222222221
119.41404166666665,-60.47630555555555,419,07573937-6028347,NGC2516,GIRAFFE,4289,383,4.33,0.26,0.106,0.19, ,32.8,,0,0.936,,25.476,0.249,0.962,,419,Simbad,119.41404166666665,-60.47630555555555
119.41599999999998,-60.777611111111106,420,07573984-6046394,NGC2516,GIRAFFE,4262,462,4.31,0.28,0.111,0.19, ,53.9,,0,0.933,,23.72,0.252,0.993,,420,Simbad,119.41599999999998,-60.777611111111106
119.42799999999998,-60.739083333333326,422,07574272-6044207,NGC2516,GIRAFFE,6104,190,4.29,0.14,-0.24,0.23, ,104.633,,0,0.999,,24.743,0.241,0.987,,422,Simbad,119.42799999999998,-60.739083333333326
119.43633333333334,-61.39238888888889,424,07574472-6123326,NGC2516,GIRAFFE,3742,307,4.22,0.23,0.107,, ,149.1,,0,0.834,,23.781,0.725,0.991,,424,Simbad,119.43633333333332,-61.39238888888888
119.43966666666665,-61.00641666666666,426,07574552-6100231,NGC2516,GIRAFFE,5113,107,4.54,0.52,0.05,0.12, ,149.5,,0,0.98,,23.56,0.243,0.993,,426,Simbad,119.43966666666665,-61.00641666666666
119.44379166666666,-60.45636111111111,428,07574651-6027229,NGC2516,GIRAFFE,3745,305,4.49,0.21,-0.591,, ,175.3,,0,0.81,,24.238,0.508,0.991,,428,Simbad,119.44379166666666,-60.4563611111111
119.44616666666666,-60.86080555555555,430,07574708-6051389,NGC2516,GIRAFFE,4170,363,4.61,0.1,0.1,0.2, ,47.0,,0,0.901,,25.4,0.251,0.964,,430,Simbad,119.44616666666666,-60.86080555555555
119.44758333333331,-60.66675,431,07574742-6040003,NGC2516,GIRAFFE,4744,0,2.821,,-0.142,, ,,,0,,,24.428,1.101,0.987,,431,Simbad,119.44758333333331,-60.66674999999999
119.46254166666665,-60.40308333333333,434,07575101-6024111,NGC2516,GIRAFFE,3947,422,4.35,0.21,0.058,0.29, ,64.3,,0,0.86,,22.475,0.486,0.974,,434,Simbad,119.46254166666665,-60.40308333333333
119.46312499999999,-60.70297222222222,435,07575115-6042107,NGC2516,GIRAFFE,3823,349,4.06,0.23,-0.462,, ,124.9,,0,0.857,,23.488,0.615,0.992,,435,Simbad,119.46312499999999,-60.702972222222215
119.46495833333331,-61.115194444444434,436,07575159-6106547,NGC2516,GIRAFFE,3899,427,4.69,0.17,-0.076,0.14, ,163.8,,0,0.807,,23.531,0.749,0.991,,436,Simbad,119.46495833333331,-61.115194444444434
119.46616666666668,-61.07277777777779,437,07575188-6104220,NGC2516,GIRAFFE,4149,309,4.77,0.23,0.078,0.22, ,25.733,,0,0.881,,24.054,0.263,0.993,,437,Simbad,119.46616666666665,-61.07277777777777
